rxn	KEGG_rxn_id	ec_code	direction	substrates_name	substrates_kegg	products_name	products_kegg	genes_model	uniprot_model
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000167107	Q96CM8
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000167114	Q6P1M0
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000167315	P42765
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000167969	P42126
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000176715	Q4G176
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000177465	Q8N9L9
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000184227	Q86TX2
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000198721	O75521
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000242110	Q9UHK6
MAR06451		5.3.3.8	forward	7-carboxy-gamma-tocotrienol;ATP;CoA;H2O;O2	;C00002;C00010;C00001;C00007	5-carboxy-gamma-chromanol;acetyl-CoA;AMP;H+;H2O2;PPi	;C00024;C00020;C00080;C00027;C00013	ENSG00000242612	Q9NUI1
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000060971	P09110
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000072506	Q99714
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000084754	P40939
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000087008	O15254
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000097021	O00154
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000101473	O14734
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000119673	P49753
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000127884	P30084
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000130304	Q6PCB7
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000133835	P51659
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000136881	Q14032
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000138029	P55084
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000138796	Q16836
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000140284	O14975
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000143554	Q5K4L6
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000157426	Q4L235
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000161533	Q15067
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167107	Q96CM8
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167114	Q6P1M0
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167315	P42765
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000176715	Q4G176
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000177465	Q8N9L9
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000184227	Q86TX2
MAR06453		1.1.1.35	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000242110	Q9UHK6
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000060971	P09110
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000072506	Q99714
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000084754	P40939
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000087008	O15254
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000097021	O00154
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000101473	O14734
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000119673	P49753
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000127884	P30084
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000130304	Q6PCB7
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000133835	P51659
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000136881	Q14032
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000138029	P55084
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000138796	Q16836
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000140284	O14975
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000143554	Q5K4L6
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000157426	Q4L235
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000161533	Q15067
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167107	Q96CM8
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167114	Q6P1M0
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167315	P42765
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000176715	Q4G176
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000177465	Q8N9L9
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000184227	Q86TX2
MAR06453		1.3.3.6	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000242110	Q9UHK6
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000060971	P09110
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000072506	Q99714
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000084754	P40939
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000087008	O15254
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000097021	O00154
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000101473	O14734
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000119673	P49753
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000127884	P30084
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000130304	Q6PCB7
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000133835	P51659
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000136881	Q14032
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000138029	P55084
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000138796	Q16836
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000140284	O14975
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000143554	Q5K4L6
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000157426	Q4L235
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000161533	Q15067
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167107	Q96CM8
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167114	Q6P1M0
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000167315	P42765
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000176715	Q4G176
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000177465	Q8N9L9
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000184227	Q86TX2
MAR06453		2.3.1.16	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000242110	Q9UHK6
MAR06453		3.1.2.2	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000060971	P09110
MAR06453		3.1.2.2	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000072506	Q99714
MAR06453		3.1.2.2	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000084754	P40939
MAR06453		3.1.2.2	forward	5-carboxy-gamma-chromanol;ATP;CoA;H2O;NAD+;O2	;C00002;C00010;C00001;C00003;C00007	AMP;gamma-carboxyethyl-hydroxychroman;H+;H2O2;NADH;PPi;propanoyl-CoA	C00020;;C00080;C00027;C00004;C00013;C00100	ENSG00000087008	O15254
